Marca	Modelo	Ano	Motor	VIN
SsangYong	Rexton	2018	2.2D D22DTF / 2.0D D20DTR	KPTNW65K7JH099656
SsangYong	Rexton	2019	2.2D D22DTF / 2.0D D20DTR	KPTBMRVZ4KV061120
SsangYong	Rexton	2020	2.2D D22DTF / 2.0D D20DTR	KPT3PZXH1LW082745
SsangYong	Rexton	2021	2.2D D22DTF / 2.0D D20DTR	KPTLGHR16MC771662
SsangYong	Rexton	2022	2.2D D22DTF / 2.0D D20DTR	KPTUB2J3XNH541690
SsangYong	Rexton	2023	2.2D D22DTF / 2.0D D20DTR	KPTMXL7G0PD992008
SsangYong	Rexton	2024	2.2D D22DTF / 2.0D D20DTR	KPT753WL9RF642692
SsangYong	Rexton	2025	2.2D D22DTF / 2.0D D20DTR	KPTURKT51SH536397
SsangYong	Rexton	2026	2.2D D22DTF / 2.0D D20DTR	KPT4882H2TX990411
Subaru	Evoltis/Solterra	2022	EV Dual Motor AWD	4S41EC3G6N9132470
Subaru	Evoltis/Solterra	2023	EV Dual Motor AWD	JF268VVT3PP214339
Subaru	Evoltis/Solterra	2024	EV Dual Motor AWD	4S3X89MN8RH478716
Subaru	Evoltis/Solterra	2025	EV Dual Motor AWD	4S4THVCJ4SN963783
Subaru	Evoltis/Solterra	2026	EV Dual Motor AWD	JF2BMBXN3TE692466
Subaru	Forester	2014	2.0L FB20 / 2.5L FB25 Boxer	JF2SL6FS3EN966205
Subaru	Forester	2015	2.0L FB20 / 2.5L FB25 Boxer	4S4TA1506FS110374
Subaru	Forester	2016	2.0L FB20 / 2.5L FB25 Boxer	4S42527S1GR685768
Subaru	Forester	2017	2.0L FB20 / 2.5L FB25 Boxer	4S4ZDE3L4HH458616
Subaru	Forester	2018	2.0L FB20 / 2.5L FB25 Boxer	4S497ZJU6J6647201
Subaru	Forester	2019	2.0L FB20 / 2.5L FB25 Boxer	JF2553ZC2K7585486
Subaru	Forester	2020	2.0L FB20 / 2.5L FB25 Boxer	JF2GM49G7LM390796
Subaru	Forester	2021	2.0L FB20 / 2.5L FB25 Boxer	4S3NXC3C9M6409268
Subaru	Forester	2022	2.0L FB20 / 2.5L FB25 Boxer	4S4NYLPE9NL272971
Subaru	Forester	2023	2.0L FB20 / 2.5L FB25 Boxer	4S3W56LG6PB640817
Subaru	Forester	2024	2.0L FB20 / 2.5L FB25 Boxer	4S4FU97S4RN150411
Subaru	Forester	2025	2.0L FB20 / 2.5L FB25 Boxer	4S3SBRF50SR918825
Subaru	Forester	2026	2.0L FB20 / 2.5L FB25 Boxer	4S4A43SL9TW932387
Subaru	Impreza	2010	1.6L FB16 / 2.0L FB20 Boxer	JF2MKNGD7AJ452705
Subaru	Impreza	2011	1.6L FB16 / 2.0L FB20 Boxer	4S40SJDR3BM912587
Subaru	Impreza	2012	1.6L FB16 / 2.0L FB20 Boxer	4S4Z7TRYXC3851458
Subaru	Impreza	2013	1.6L FB16 / 2.0L FB20 Boxer	JF29XPXG2DZ023037
Subaru	Impreza	2014	1.6L FB16 / 2.0L FB20 Boxer	4S4DB4BD8EU625051
Subaru	Impreza	2015	1.6L FB16 / 2.0L FB20 Boxer	4S4NUKKB6F5006168
Subaru	Impreza	2016	1.6L FB16 / 2.0L FB20 Boxer	4S4EPX6A6GY694226
Subaru	Impreza	2017	1.6L FB16 / 2.0L FB20 Boxer	JF2WJRUD3H5640163
Subaru	Impreza	2018	1.6L FB16 / 2.0L FB20 Boxer	4S3EK6UNXJ2959873
Subaru	Impreza	2019	1.6L FB16 / 2.0L FB20 Boxer	4S3BD5546KJ307885
Subaru	Impreza	2020	1.6L FB16 / 2.0L FB20 Boxer	4S4S3TAM3LJ811126
Subaru	Impreza	2021	1.6L FB16 / 2.0L FB20 Boxer	JF2NKP8X7ML725109
Subaru	Impreza	2022	1.6L FB16 / 2.0L FB20 Boxer	4S4401D70N0498072
Subaru	Impreza	2023	1.6L FB16 / 2.0L FB20 Boxer	4S3UZV8Z9PV355317
Subaru	Impreza	2024	1.6L FB16 / 2.0L FB20 Boxer	4S4G7NZ12RF744532
Subaru	Justy	1990	1.0L / 1.2L	4S3P9ALG5L1741133
Subaru	Justy	1991	1.0L / 1.2L	4S3164PY6ME185119
Subaru	Justy	1992	1.0L / 1.2L	4S3X98454NW372180
Subaru	Justy	1993	1.0L / 1.2L	4S4KMFL22PE398639
Subaru	Justy	1994	1.0L / 1.2L	JF2HKWVZ6R4401759
Subaru	Justy	1995	1.0L / 1.2L	JF2V1K172SX325996
Subaru	Justy	1996	1.0L / 1.2L	4S4B4CWJ1TR051243
Subaru	Justy	1997	1.0L / 1.2L	4S42CR3Z3VF441930
Subaru	Justy	1998	1.0L / 1.2L	4S3RFG6G5W2192645
Subaru	Justy	1999	1.0L / 1.2L	JF25TJZE7XT050129
Subaru	Justy	2000	1.0L / 1.2L	4S3MG44EXYV986730
Subaru	Legacy	1990	2.0L Boxer	JF2119X7XLD711826
Subaru	Legacy	1991	2.0L Boxer	JF25W37E9MW217090
Subaru	Legacy	1992	2.0L Boxer	4S4683ZL1N0409483
Subaru	Legacy	1993	2.0L Boxer	4S4PS0C70PU563629
Subaru	Legacy	1994	2.0L Boxer	JF2PS6BA9R7893597
Subaru	Legacy	1995	2.0L Boxer	4S420XLEXS0865078
Subaru	Legacy	1996	2.0L Boxer	JF2BF4PN9TS149551
Subaru	Legacy	1997	2.0L Boxer	4S4NTPWW0VA488011
Subaru	Legacy	1998	2.0L Boxer	JF25E4U74WT618825
Subaru	Legacy	1999	2.0L Boxer	4S4CHLX49XJ484203
Subaru	Legacy	2000	2.0L Boxer	4S4UCP1Y8Y4035763
Subaru	Legacy	2015	2.5L FB25 Boxer	4S30LDVF0FN744429
Subaru	Legacy	2016	2.5L FB25 Boxer	4S3MC7H19GS496901
Subaru	Legacy	2017	2.5L FB25 Boxer	JF2S5YY15HB344074
Subaru	Legacy	2018	2.5L FB25 Boxer	4S41K4U79JX520263
Subaru	Legacy	2019	2.5L FB25 Boxer	JF21S9BC9KV719880
Subaru	Legacy	2020	2.5L FB25 Boxer	4S4NJCRC5LS936315
Subaru	Legacy	2021	2.5L FB25 Boxer	JF2SV7M70MD667466
Subaru	Legacy	2022	2.5L FB25 Boxer	JF2FT2LS7N7085199
Subaru	Legacy	2023	2.5L FB25 Boxer	4S3G34WW9PF331773
Subaru	Legacy	2024	2.5L FB25 Boxer	4S48AEE56RW057374
Subaru	Legacy	2025	2.5L FB25 Boxer	4S3JMFA73S0790775
Subaru	Legacy	2026	2.5L FB25 Boxer	JF2C8MFU7TS299942
Subaru	Outback	2010	2.5L FB25 / 3.6L EZ36 Boxer	4S35V55L2AB858826
Subaru	Outback	2011	2.5L FB25 / 3.6L EZ36 Boxer	4S3YLEWD0B0807848
Subaru	Outback	2012	2.5L FB25 / 3.6L EZ36 Boxer	4S3Z18ZZ0CU715989
Subaru	Outback	2013	2.5L FB25 / 3.6L EZ36 Boxer	4S33749E0DG999070
Subaru	Outback	2014	2.5L FB25 / 3.6L EZ36 Boxer	4S3T67AL7EF895312
Subaru	Outback	2015	2.5L FB25 / 3.6L EZ36 Boxer	4S34Z2GD4F0299593
Subaru	Outback	2016	2.5L FB25 / 3.6L EZ36 Boxer	4S45V0JG4GC566671
Subaru	Outback	2017	2.5L FB25 / 3.6L EZ36 Boxer	JF2JRN1C5HH363599
Subaru	Outback	2018	2.5L FB25 / 3.6L EZ36 Boxer	4S4NF3MR0J3986883
Subaru	Outback	2019	2.5L FB25 / 3.6L EZ36 Boxer	4S368ZUR5KH903040
Subaru	Outback	2020	2.5L FB25 / 3.6L EZ36 Boxer	JF2VCJLT9LC552237
Subaru	Outback	2021	2.5L FB25 / 3.6L EZ36 Boxer	4S32F3VT2ME301115
Subaru	Outback	2022	2.5L FB25 / 3.6L EZ36 Boxer	JF2822BTXNZ414570
Subaru	Outback	2023	2.5L FB25 / 3.6L EZ36 Boxer	4S4FM5USXP2679180
Subaru	Outback	2024	2.5L FB25 / 3.6L EZ36 Boxer	4S4WT2PZ1RA383404
Subaru	Outback	2025	2.5L FB25 / 3.6L EZ36 Boxer	JF2FWG8X0SK241987
Subaru	Outback	2026	2.5L FB25 / 3.6L EZ36 Boxer	JF27XTSV2TY797234
Subaru	WRX	2015	2.0T FA20DIT / 2.4T FA24DIT Boxer	JF2FD9WV3F2957467
Subaru	WRX	2016	2.0T FA20DIT / 2.4T FA24DIT Boxer	4S3E8KPM1GY633993
Subaru	WRX	2017	2.0T FA20DIT / 2.4T FA24DIT Boxer	4S3BNHNE6HB217338
Subaru	WRX	2018	2.0T FA20DIT / 2.4T FA24DIT Boxer	4S4NEHLL1JA376998
Subaru	WRX	2019	2.0T FA20DIT / 2.4T FA24DIT Boxer	JF2WCS67XK7186532
Subaru	WRX	2020	2.0T FA20DIT / 2.4T FA24DIT Boxer	4S4YKK00XLX931265
Subaru	WRX	2021	2.0T FA20DIT / 2.4T FA24DIT Boxer	4S4SEABH3MB390729
Subaru	WRX	2022	2.0T FA20DIT / 2.4T FA24DIT Boxer	4S4L0DZKXN9826264
Subaru	WRX	2023	2.0T FA20DIT / 2.4T FA24DIT Boxer	4S4CARG55PJ743351
Subaru	WRX	2024	2.0T FA20DIT / 2.4T FA24DIT Boxer	4S4R1D1Y7RL046237
Subaru	WRX	2025	2.0T FA20DIT / 2.4T FA24DIT Boxer	4S3Z5WL35SF184594
Subaru	WRX	2026	2.0T FA20DIT / 2.4T FA24DIT Boxer	4S3C0WY06TJ369514
Subaru	XV	2012	1.6L FB16 / 2.0L FB20 Boxer	4S4DDR7WXCZ086451
Subaru	XV	2013	1.6L FB16 / 2.0L FB20 Boxer	JF24HZ1P4DD968676
Subaru	XV	2014	1.6L FB16 / 2.0L FB20 Boxer	4S43MGBN4EV054538
Subaru	XV	2015	1.6L FB16 / 2.0L FB20 Boxer	4S31GSSD7F1204521
Subaru	XV	2016	1.6L FB16 / 2.0L FB20 Boxer	JF2L6W6FXGM652963
Subaru	XV	2017	1.6L FB16 / 2.0L FB20 Boxer	JF2P7YTS3H7975098
Subaru	XV	2018	1.6L FB16 / 2.0L FB20 Boxer	4S30WSNH4JW905235
Subaru	XV	2019	1.6L FB16 / 2.0L FB20 Boxer	4S4ACSBZ5KX392675
Subaru	XV	2020	1.6L FB16 / 2.0L FB20 Boxer	JF2GYSDXXLC518518
Subaru	XV	2021	1.6L FB16 / 2.0L FB20 Boxer	4S4ZS71VXM7669616
Subaru	XV	2022	1.6L FB16 / 2.0L FB20 Boxer	JF2MVMZX7NC992462
Subaru	XV	2023	1.6L FB16 / 2.0L FB20 Boxer	4S3GMMXB5PP948638
Subaru	XV	2024	1.6L FB16 / 2.0L FB20 Boxer	JF2F7JVV6R3072155
Suzuki	APV	2010	1.6L G16A	TSMKJ8UD5AD897698
Suzuki	APV	2011	1.6L G16A	JS3CMLTX1BU996286
Suzuki	APV	2012	1.6L G16A	JS3V275Z0CG626757
Suzuki	APV	2013	1.6L G16A	JS317ZET0DV368082
Suzuki	APV	2014	1.6L G16A	JS2TH7AP4EV461907
Suzuki	APV	2015	1.6L G16A	JS3ESZ542FV893088
Suzuki	APV	2016	1.6L G16A	JS3NCECG5GB353742
Suzuki	APV	2017	1.6L G16A	JS3RLZWS9HD221159
Suzuki	APV	2018	1.6L G16A	JS3RPBAHXJ4541569
Suzuki	APV	2019	1.6L G16A	TSMEBZ2J5KY694586
Suzuki	APV	2020	1.6L G16A	JS1H3VRK6L8219220
Suzuki	APV	2021	1.6L G16A	JS2A72VC2MG964262
Suzuki	APV	2022	1.6L G16A	JS29YWXH4N8304347
Suzuki	APV	2023	1.6L G16A	JS2BXA4B5PR738118
Suzuki	APV	2024	1.6L G16A	JS1UAWG19RU870765
Suzuki	Alto	2008	0.8L F8D / 1.0L K10B	JS1C1TLC48S462153
Suzuki	Alto	2009	0.8L F8D / 1.0L K10B	JS11F9TB790428708
Suzuki	Alto	2010	0.8L F8D / 1.0L K10B	JS3H4Z9A1AK679632
Suzuki	Alto	2011	0.8L F8D / 1.0L K10B	JS2R3MT42BN345868
Suzuki	Alto	2012	0.8L F8D / 1.0L K10B	JS28EAX47CE507011
Suzuki	Alto	2013	0.8L F8D / 1.0L K10B	JS2A58SD2D3196151
Suzuki	Alto	2014	0.8L F8D / 1.0L K10B	JS2583TY5EA125519
Suzuki	Alto	2015	0.8L F8D / 1.0L K10B	JS10GLYX1FA480643
Suzuki	Alto	2016	0.8L F8D / 1.0L K10B	JS3EFJ0WXGF526482
Suzuki	Alto	2017	0.8L F8D / 1.0L K10B	JS3VWF8J7HV586152
Suzuki	Alto	2018	0.8L F8D / 1.0L K10B	JS3FY3WW1JE661784
Suzuki	Alto	2019	0.8L F8D / 1.0L K10B	TSM4AVTT9KU333618
Suzuki	Alto	2020	0.8L F8D / 1.0L K10B	JS3JNTBY9LF025900
Suzuki	Alto	2021	0.8L F8D / 1.0L K10B	JS13JL6Z1MS647917
Suzuki	Alto	2022	0.8L F8D / 1.0L K10B	JS24J9MS3N4383954
Suzuki	Alto	2023	0.8L F8D / 1.0L K10B	JS26P7VZ3PB984660
Suzuki	Alto	2024	0.8L F8D / 1.0L K10B	JS2DPC7F1RR105475
Suzuki	Baleno	1995	1.6L	JS1CE2LL1SV730709
Suzuki	Baleno	1996	1.6L	JS3RDUSM8T8897028
Suzuki	Baleno	1997	1.6L	JS39FTXA5VN167004
Suzuki	Baleno	1998	1.6L	JS3D6M6V9W0461122
Suzuki	Baleno	1999	1.6L	JS343R1G8X1834046
Suzuki	Baleno	2000	1.6L	JS2BNZVV9Y8234983
Suzuki	Baleno	2001	1.6L	TSMB1HFA61F190181
Suzuki	Baleno	2002	1.6L	JS38NVAG022617727
Suzuki	Baleno	2016	1.4L K14B / 1.5L K15B	JS1UW0BX3GT911498
Suzuki	Baleno	2017	1.4L K14B / 1.5L K15B	JS3LBMM80H9743927
Suzuki	Baleno	2018	1.4L K14B / 1.5L K15B	JS3VXGCK1JU781730
Suzuki	Baleno	2019	1.4L K14B / 1.5L K15B	JS1XXYS67KB233269
Suzuki	Baleno	2020	1.4L K14B / 1.5L K15B	JS2F02ZEXLK315438
Suzuki	Baleno	2021	1.4L K14B / 1.5L K15B	JS3WCVZ53M2330711
Suzuki	Baleno	2022	1.4L K14B / 1.5L K15B	JS2JNRUBXN4784828
Suzuki	Baleno	2023	1.4L K14B / 1.5L K15B	JS3EKLDPXP5255486
Suzuki	Baleno	2024	1.4L K14B / 1.5L K15B	JS3JTEE05R2139139
Suzuki	Baleno	2025	1.4L K14B / 1.5L K15B	JS3E6G865SF408954
Suzuki	Baleno	2026	1.4L K14B / 1.5L K15B	JS249VCW2T6795418
Suzuki	Carry	1990	1.0L	JS1K776A6LC977881
Suzuki	Carry	1991	1.0L	JS2WZ1DV1MV662373
Suzuki	Carry	1992	1.0L	JS262R7MXN4425376
Suzuki	Carry	1993	1.0L	JS1VTZ9U9PM908242
Suzuki	Carry	1994	1.0L	JS3J1C6P4RH352828
Suzuki	Carry	1995	1.0L	JS3A8RCS2SU164880
Suzuki	Carry	1996	1.0L	TSM0TB642TH894104
Suzuki	Carry	1997	1.0L	TSMSX42M0VN041056
Suzuki	Carry	1998	1.0L	JS35UESC5W5900307
Suzuki	Carry	1999	1.0L	TSMBWAJ81XA577742
Suzuki	Carry	2000	1.0L	JS2CFEUV4YK681784
Suzuki	Carry	2001	1.0L	JS2X0MD611U503427
Suzuki	Carry	2002	1.0L	JS2MRU21X2R998330
Suzuki	Carry	2003	1.0L	TSMB2135X3C599607
Suzuki	Carry	2004	1.0L	TSMVB4XA24U199378
Suzuki	Carry	2020	1.5L K15B	JS2JVY8C1L5446903
Suzuki	Carry	2021	1.5L K15B	JS1NS14N6ME325072
Suzuki	Carry	2022	1.5L K15B	JS2B970GXNL080746
Suzuki	Carry	2023	1.5L K15B	JS2Y3Y506PC864664
Suzuki	Carry	2024	1.5L K15B	TSMVSU051RJ611781
Suzuki	Carry	2025	1.5L K15B	JS1UUZD43SM710409
Suzuki	Carry	2026	1.5L K15B	TSMZ341S8TH877669
Suzuki	Celerio	2010	1.0L K10B	JS3FS88E8A5303665
Suzuki	Celerio	2011	1.0L K10B	JS2KWBUUXBB845306
Suzuki	Celerio	2012	1.0L K10B	JS1BUBLG8CV437599
Suzuki	Celerio	2013	1.0L K10B	JS2WF1VF5DR802627
Suzuki	Celerio	2014	1.0L K10B	JS12C6FV8EN900980
Suzuki	Celerio	2015	1.0L K10B	JS206FVD9FG071913
Suzuki	Celerio	2016	1.0L K10B	JS30WFZM2GC404533
Suzuki	Celerio	2017	1.0L K10B	TSMTHCCH6HK360934
Suzuki	Celerio	2018	1.0L K10B	JS3TTKHK0JU705799
Suzuki	Celerio	2019	1.0L K10B	JS2HVT396K2108846
Suzuki	Celerio	2020	1.0L K10B	JS2593YK5L9049431
Suzuki	Celerio	2021	1.0L K10B	JS22VBE63MP247843
Suzuki	Celerio	2022	1.0L K10B	JS1920PY6NT275448
Suzuki	Celerio	2023	1.0L K10B	JS2NWS0H5PV344285
Suzuki	Celerio	2024	1.0L K10B	JS3SM1VN6RE250173
Suzuki	Celerio	2025	1.0L K10B	JS2W0HTG3ST305789
Suzuki	Celerio	2026	1.0L K10B	TSMK3U635TV688644
Suzuki	Dzire	2018	1.2L K12N	JS1YRJU68J6478186
Suzuki	Dzire	2019	1.2L K12N	JS2J0SH86K3351335
Suzuki	Dzire	2020	1.2L K12N	JS3BWKSF8LG822272
Suzuki	Dzire	2021	1.2L K12N	TSMP6XE22MK440085
Suzuki	Dzire	2022	1.2L K12N	TSMN5B2T2NG926586
Suzuki	Dzire	2023	1.2L K12N	JS1U5CBB9PM055496
Suzuki	Dzire	2024	1.2L K12N	JS198GUKXR9546750
Suzuki	Dzire	2025	1.2L K12N	TSMWZ8SU4SK266872
Suzuki	Dzire	2026	1.2L K12N	JS1L81S79TM091301
Suzuki	Ertiga	2018	1.5L K15B	JS37B5W54J7873091
Suzuki	Ertiga	2019	1.5L K15B	JS39WX3V8KC558333
Suzuki	Ertiga	2020	1.5L K15B	TSM2YVHF1LU935789
Suzuki	Ertiga	2021	1.5L K15B	JS1F4H8K7M2341824
Suzuki	Ertiga	2022	1.5L K15B	JS2K1UHZXNE032423
Suzuki	Ertiga	2023	1.5L K15B	JS3A8XN2XP7649209
Suzuki	Ertiga	2024	1.5L K15B	JS374NYL4RJ443503
Suzuki	Ertiga	2025	1.5L K15B	JS3EE6KU8SU599589
Suzuki	Ertiga	2026	1.5L K15B	JS2MDG0S7T4057251
Suzuki	Fronx	2023	1.5L K15C DualJet	JS18EW698PC788767
Suzuki	Fronx	2024	1.5L K15C DualJet	JS27AVF52RR186618
Suzuki	Fronx	2025	1.5L K15C DualJet	JS283UJB0SE702980
Suzuki	Fronx	2026	1.5L K15C DualJet	JS21UEWK9TY014568
Suzuki	Grand Nomade	2008	2.4L J24B	TSMX9GKA38B965746
Suzuki	Grand Nomade	2009	2.4L J24B	JS2SJYPA39F415574
Suzuki	Grand Nomade	2010	2.4L J24B	JS3UKM5M0AJ199191
Suzuki	Grand Nomade	2011	2.4L J24B	JS3J0T032BP449613
Suzuki	Grand Nomade	2012	2.4L J24B	JS1MAEEC9CJ380477
Suzuki	Grand Nomade	2013	2.4L J24B	TSM4D7T76DE790146
Suzuki	Grand Nomade	2014	2.4L J24B	JS2F40SA7E1980595
Suzuki	Grand Nomade	2015	2.4L J24B	JS23JRH34FE947539
Suzuki	Grand Nomade	2016	2.4L J24B	JS1T6VW56G5920430
Suzuki	Grand Nomade	2017	2.4L J24B	JS3P46ZL8HE180430
Suzuki	Grand Nomade	2018	2.4L J24B	JS2P2BN01JT250964
Suzuki	Grand Nomade	2019	2.4L J24B	JS3AR7R56KJ883120
Suzuki	Grand Vitara	2008	1.6L M16A / 2.4L J24B	JS1EEWRH080741211
Suzuki	Grand Vitara	2009	1.6L M16A / 2.4L J24B	TSMF6FDS99P609536
Suzuki	Grand Vitara	2010	1.6L M16A / 2.4L J24B	JS1BCB0H7AV522141
Suzuki	Grand Vitara	2011	1.6L M16A / 2.4L J24B	JS2HD3JX7BF326338
Suzuki	Grand Vitara	2012	1.6L M16A / 2.4L J24B	JS145SCYXC5371930
Suzuki	Grand Vitara	2013	1.6L M16A / 2.4L J24B	TSMC797A5DP768048
Suzuki	Grand Vitara	2014	1.6L M16A / 2.4L J24B	TSMS7TK62EY116074
Suzuki	Grand Vitara	2015	1.6L M16A / 2.4L J24B	JS3FAAL29F2643391
Suzuki	Grand Vitara	2016	1.6L M16A / 2.4L J24B	JS3H17EKXG7618139
Suzuki	Grand Vitara	2017	1.6L M16A / 2.4L J24B	JS2U27131H9217972
Suzuki	Grand Vitara	2018	1.6L M16A / 2.4L J24B	TSM1YRUN9JL924719
Suzuki	Grand Vitara	2019	1.6L M16A / 2.4L J24B	TSMWFA8F6KE409537
Suzuki	Ignis	2017	1.2L K12C	TSM2UZ4N7HV823712
Suzuki	Ignis	2018	1.2L K12C	JS2XV4589JJ415924
Suzuki	Ignis	2019	1.2L K12C	JS14SG9R6KW035271
Suzuki	Ignis	2020	1.2L K12C	JS2YN4X65LA228277
Suzuki	Ignis	2021	1.2L K12C	JS2MUX3U8M7870577
Suzuki	Ignis	2022	1.2L K12C	JS3ADZFK1NR569840
Suzuki	Ignis	2023	1.2L K12C	TSMTGK3E1PT715262
Suzuki	Ignis	2024	1.2L K12C	TSMFR6FC6RJ779739
Suzuki	Ignis	2025	1.2L K12C	TSM8CN691SK988704
Suzuki	Ignis	2026	1.2L K12C	JS1V00C65T4933261
Suzuki	Jimny	2010	1.3L M13A / 1.5L K15B	TSMNE2ME2AX517691
Suzuki	Jimny	2011	1.3L M13A / 1.5L K15B	JS2DH61Y1B0713788
Suzuki	Jimny	2012	1.3L M13A / 1.5L K15B	JS1WRY8X6CW422219
Suzuki	Jimny	2013	1.3L M13A / 1.5L K15B	JS2F056K0D5302712
Suzuki	Jimny	2014	1.3L M13A / 1.5L K15B	JS3SPZNF0EW448623
Suzuki	Jimny	2015	1.3L M13A / 1.5L K15B	JS3Z7N38XF5444548
Suzuki	Jimny	2016	1.3L M13A / 1.5L K15B	JS13ZH747G8591699
Suzuki	Jimny	2017	1.3L M13A / 1.5L K15B	JS2A6UX68HF257670
Suzuki	Jimny	2018	1.3L M13A / 1.5L K15B	JS2VWDWN2JG739545
Suzuki	Jimny	2019	1.3L M13A / 1.5L K15B	JS3YZEKBXKL065820
Suzuki	Jimny	2020	1.3L M13A / 1.5L K15B	JS30D1UC4LT159011
Suzuki	Jimny	2021	1.3L M13A / 1.5L K15B	JS2SRBUTXM1353592
Suzuki	Jimny	2022	1.3L M13A / 1.5L K15B	JS1VMW109N9364099
Suzuki	Jimny	2023	1.3L M13A / 1.5L K15B	JS1HD7G12PP427528
Suzuki	Jimny	2024	1.3L M13A / 1.5L K15B	TSMFHK7C4RX070296
Suzuki	Jimny	2025	1.3L M13A / 1.5L K15B	JS390PWF2SH260417
Suzuki	Jimny	2026	1.3L M13A / 1.5L K15B	JS3ELR239T8839807
Suzuki	Maruti	1990	0.8L	JS3WTN0H0LT968477
Suzuki	Maruti	1991	0.8L	JS3D65Z22MC074754
Suzuki	Maruti	1992	0.8L	JS2XKK7L5NT019496
Suzuki	Maruti	1993	0.8L	JS26NL9Y9PD937556
Suzuki	Maruti	1994	0.8L	TSMNVZ5U9RU788050
Suzuki	Maruti	1995	0.8L	JS15CCM19SX917427
Suzuki	Maruti	1996	0.8L	TSMMDUMJ1TS124806
Suzuki	Maruti	1997	0.8L	JS3138HP1VG960665
Suzuki	Maruti	1998	0.8L	JS3WVFXN7W0620953
Suzuki	Maruti	1999	0.8L	TSMTF1XT0XT044852
Suzuki	Maruti	2000	0.8L	JS382FWJ2YM421871
Suzuki	S-Cross	2014	1.4T K14C / 1.5L K15C	TSMCFY2H8EV189926
Suzuki	S-Cross	2015	1.4T K14C / 1.5L K15C	JS2V58KN1FM745815
Suzuki	S-Cross	2016	1.4T K14C / 1.5L K15C	JS334BTB7GP972093
Suzuki	S-Cross	2017	1.4T K14C / 1.5L K15C	TSM6Z2TE5HF483045
Suzuki	S-Cross	2018	1.4T K14C / 1.5L K15C	JS2C9N2F4JY547654
Suzuki	S-Cross	2019	1.4T K14C / 1.5L K15C	JS3YHKL80K1151637
Suzuki	S-Cross	2020	1.4T K14C / 1.5L K15C	JS3CUCFS7LU439982
Suzuki	S-Cross	2021	1.4T K14C / 1.5L K15C	TSM0KSGG0MB367095
Suzuki	S-Cross	2022	1.4T K14C / 1.5L K15C	TSM09A3K7NJ063995
Suzuki	S-Cross	2023	1.4T K14C / 1.5L K15C	JS2AP6GS2P4328121
Suzuki	S-Cross	2024	1.4T K14C / 1.5L K15C	JS1JAYVB0RT638829
Suzuki	S-Cross	2025	1.4T K14C / 1.5L K15C	JS11TAFD1SX791459
Suzuki	S-Cross	2026	1.4T K14C / 1.5L K15C	JS2E4UF93TW462194
Suzuki	Samurai	1990	1.0L / 1.3L	JS1413G91LS494070
Suzuki	Samurai	1991	1.0L / 1.3L	TSMUBV4S6MD336725
Suzuki	Samurai	1992	1.0L / 1.3L	JS3XSFN38NL946725
Suzuki	Samurai	1993	1.0L / 1.3L	JS16DY554PR949147
Suzuki	Samurai	1994	1.0L / 1.3L	JS3FJRTA8RB111866
Suzuki	Samurai	1995	1.0L / 1.3L	TSMRW6M23SM062039
Suzuki	Samurai	1996	1.0L / 1.3L	JS2Z6GB75TS864212
Suzuki	Samurai	1997	1.0L / 1.3L	JS276AK18VZ635923
Suzuki	Samurai	1998	1.0L / 1.3L	JS3PCZVZ8WG313820
Suzuki	Samurai	1999	1.0L / 1.3L	TSMHK0FH0XX245815
Suzuki	Swift	2014	1.2L K12C / 1.0T K10C / 1.4T K14C	JS1LN7TA7E5635362
Suzuki	Swift	2015	1.2L K12C / 1.0T K10C / 1.4T K14C	JS1U25GF0F1759988
Suzuki	Swift	2016	1.2L K12C / 1.0T K10C / 1.4T K14C	JS2NG7BN7G4529988
Suzuki	Swift	2017	1.2L K12C / 1.0T K10C / 1.4T K14C	JS31Y72Y7H1128252
Suzuki	Swift	2018	1.2L K12C / 1.0T K10C / 1.4T K14C	JS22CM1W3J0658414
Suzuki	Swift	2019	1.2L K12C / 1.0T K10C / 1.4T K14C	TSMT47KC6KT479366
Suzuki	Swift	2020	1.2L K12C / 1.0T K10C / 1.4T K14C	JS3LBVWP3LE573301
Suzuki	Swift	2021	1.2L K12C / 1.0T K10C / 1.4T K14C	JS2EHRWK6MC551488
Suzuki	Swift	2022	1.2L K12C / 1.0T K10C / 1.4T K14C	JS29G26K4NV959411
Suzuki	Swift	2023	1.2L K12C / 1.0T K10C / 1.4T K14C	JS1FRWWV0P8996914
Suzuki	Swift	2024	1.2L K12C / 1.0T K10C / 1.4T K14C	JS2E0EMP8RH394491
Suzuki	Swift	2025	1.2L K12C / 1.0T K10C / 1.4T K14C	JS3R6B9X4SN528598
Suzuki	Swift	2026	1.2L K12C / 1.0T K10C / 1.4T K14C	JS3PFS7F2TS197315
Suzuki	Vitara	1990	1.3L / 1.6L	JS1X96MS5LV155048
Suzuki	Vitara	1991	1.3L / 1.6L	JS25YAX99MC158789
Suzuki	Vitara	1992	1.3L / 1.6L	JS3SCMLYXN9699053
Suzuki	Vitara	1993	1.3L / 1.6L	TSMMLJYG1PH712885
Suzuki	Vitara	1994	1.3L / 1.6L	TSMH5AGSXRP567369
Suzuki	Vitara	1995	1.3L / 1.6L	JS3A7SX2XS9416396
Suzuki	Vitara	1996	1.3L / 1.6L	JS29X4UL0TR537147
Suzuki	Vitara	1997	1.3L / 1.6L	TSML6PU44VZ129641
Suzuki	Vitara	1998	1.3L / 1.6L	TSM554V26WH642081
